robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.375179291,0.096861855,0.598727844,0.068530791,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.610188246,0.096802162,0.598944946,0.073205324,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.860503912,0.096845772,0.598758972,0.069412570,0.400000000,-0.387498869,N10
A1,SingleRobotEnv:SingleRobot,1.508066893,0.096845772,0.598758972,0.069412570,0.400000000,-0.386433413,N10
A1,SingleRobotEnv:SingleRobot,1.757568598,0.096751907,0.598870911,0.070241824,0.400000000,-0.390603239,N10
A1,SingleRobotEnv:SingleRobot,2.039385319,0.096816254,0.598913818,0.072859901,0.400000000,-0.401776045,N10
A1,SingleRobotEnv:SingleRobot,2.290755987,0.245031296,0.588333862,-0.105058988,0.386069756,0.386907747,N10
A1,SingleRobotEnv:SingleRobot,2.471266985,0.311600372,0.577539062,-0.124478267,0.328921057,0.632119771,N10
A1,SingleRobotEnv:SingleRobot,2.665516853,0.362790833,0.569411804,-0.159869462,0.329475209,0.864658101,N10
A1,SingleRobotEnv:SingleRobot,2.910984516,0.407773132,0.560401733,-0.167316765,0.338852259,0.997855301,N10
A1,SingleRobotEnv:SingleRobot,3.124050856,0.453922668,0.551775940,-0.151705710,0.331701362,1.034579291,N10
A1,SingleRobotEnv:SingleRobot,3.364597082,0.495058807,0.543265808,-0.118839728,0.349346531,0.990951352,N10
A1,SingleRobotEnv:SingleRobot,3.579483032,0.548072937,0.535314392,-0.082201800,0.326030849,0.916636314,N10
A1,SingleRobotEnv:SingleRobot,3.834090471,0.590212952,0.531465271,-0.056363283,0.356492317,0.852280847,N10
A1,SingleRobotEnv:SingleRobot,4.073718309,0.648845215,0.526333862,-0.028213647,0.382048341,0.790406546,N10
A1,SingleRobotEnv:SingleRobot,4.313783407,0.696336914,0.523973999,0.002670290,0.364734099,0.693499675,N10
A1,SingleRobotEnv:SingleRobot,4.589998960,0.745369934,0.521646729,-0.000227896,0.388710689,0.714092086,N10
A1,SingleRobotEnv:SingleRobot,4.864508152,0.805370789,0.520215027,-0.005752637,0.399999844,0.750113881,N10
A1,SingleRobotEnv:SingleRobot,5.090060711,0.867794434,0.518075195,0.012647432,0.355537828,0.705002835,N10
A1,SingleRobotEnv:SingleRobot,5.346699476,0.917520142,0.517243896,0.028121709,0.386451036,0.647224711,N10
A1,SingleRobotEnv:SingleRobot,5.626344442,0.976920349,0.517367126,0.035182875,0.399999966,0.612034478,N10
A1,SingleRobotEnv:SingleRobot,5.870026350,1.046150024,0.518583984,0.057099495,0.399999995,0.508600236,N20
A1,SingleRobotEnv:SingleRobot,6.072981596,1.108761597,0.520385010,0.093693998,0.360694673,0.351693347,N20
A1,SingleRobotEnv:SingleRobot,6.357813597,1.161772827,0.522307251,0.106373259,0.386741357,0.263704899,N20
A1,SingleRobotEnv:SingleRobot,6.634796619,1.240151123,0.532208008,0.131957706,0.388183010,0.056758151,N20
A1,SingleRobotEnv:SingleRobot,6.945930719,1.297982422,0.540883728,0.158144541,0.399999997,-0.156437106,N20
A1,SingleRobotEnv:SingleRobot,7.252202272,1.377442505,0.550234009,0.157987383,0.399991088,-0.263960744,N20
A1,SingleRobotEnv:SingleRobot,7.480157137,1.456038574,0.561205566,0.149693045,0.387852991,-0.359394509,N20
A1,SingleRobotEnv:SingleRobot,7.689063787,1.526392212,0.569346252,0.142062486,0.376556651,-0.478349862,N20
A1,SingleRobotEnv:SingleRobot,7.900587320,1.577503174,0.576044922,0.124375678,0.330031371,-0.461816984,N20
A1,SingleRobotEnv:SingleRobot,8.090064049,1.636701782,0.581711121,0.097155106,0.317079962,-0.507220324,N20
A1,SingleRobotEnv:SingleRobot,8.321284533,1.677310547,0.584400208,0.045729860,0.339853595,-0.221747658,N20
A1,SingleRobotEnv:SingleRobot,8.520204782,1.720772705,0.585198975,0.001070817,0.297542100,0.005213778,N20
A1,SingleRobotEnv:SingleRobot,8.753121614,1.764140137,0.583261292,-0.006138983,0.312324647,1.377471202,N20
A1,SingleRobotEnv:SingleRobot,8.981957436,1.807016846,0.582464844,-0.020027152,0.247736384,1.524147584,N20
A1,SingleRobotEnv:SingleRobot,9.228303909,1.848029053,0.580605469,-0.026179175,0.224088004,3.124147595,N20
A1,SingleRobotEnv:SingleRobot,9.488708735,1.897522461,0.577452271,0.005775686,0.164082598,4.436025146,N20
A1,SingleRobotEnv:SingleRobot,9.715995550,1.938934448,0.576100159,0.083269012,0.197931956,4.554222357,N21
A1,SingleRobotEnv:SingleRobot,9.954051971,1.970694824,0.573805054,0.390660731,0.220515058,4.116351422,N21
A1,SingleRobotEnv:SingleRobot,10.203176022,1.988331299,0.573179077,0.954388955,0.276486538,3.000274399,N21
A1,SingleRobotEnv:SingleRobot,10.451271534,2.003996704,0.598125610,1.470958080,0.347567989,1.514945765,N21
A1,SingleRobotEnv:SingleRobot,10.726799250,2.009084717,0.635269775,1.611839881,0.394632030,0.891895256,N21
A1,SingleRobotEnv:SingleRobot,11.016745090,2.007180420,0.695602661,1.710456213,0.400000000,0.419511848,N21
A1,SingleRobotEnv:SingleRobot,11.310227871,2.001019409,0.747421753,1.720723045,0.371106895,0.299824419,N21
A1,SingleRobotEnv:SingleRobot,11.506061316,1.990837280,0.826078674,1.751468766,0.355982789,0.068882960,N21
A1,SingleRobotEnv:SingleRobot,11.808747053,1.985362183,0.868617615,1.760834984,0.399999889,-0.068477405,N21
A1,SingleRobotEnv:SingleRobot,12.105621099,1.975202759,0.930043823,1.768905147,0.399999999,-0.215825287,N21
A1,SingleRobotEnv:SingleRobot,12.338470459,1.964180542,0.986913330,1.746199690,0.351786001,-0.233086252,N21
A1,SingleRobotEnv:SingleRobot,12.567999363,1.959102417,1.038483643,1.731827385,0.359148806,-0.251781411,N21
