robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.256466627,0.107038071,1.502514038,0.040213553,0.000000000,0.000000000,N11
A1,SingleRobotEnv:SingleRobot,0.998781443,0.107048172,1.502523438,0.040301610,0.000000000,0.000000000,N11
A1,SingleRobotEnv:SingleRobot,1.306659698,0.107040421,1.502508179,0.040381447,0.400000000,-0.295618778,N11
A1,SingleRobotEnv:SingleRobot,1.740713596,0.107039452,1.502523682,0.040406381,0.400000000,-0.296364355,N11
A1,SingleRobotEnv:SingleRobot,2.014277220,0.164985458,1.503398682,-0.029930002,0.390236694,-0.033346959,N11
A1,SingleRobotEnv:SingleRobot,2.215086937,0.228771484,1.498081665,-0.093577094,0.337763464,0.283597773,N11
A1,SingleRobotEnv:SingleRobot,2.399786711,0.280118256,1.490874878,-0.126186098,0.339506115,0.509805090,N11
A1,SingleRobotEnv:SingleRobot,2.632159710,0.326384247,1.484818604,-0.124808958,0.347966534,0.584655174,N11
A1,SingleRobotEnv:SingleRobot,2.825252056,0.372961456,1.476562866,-0.102814108,0.336528824,0.583202762,N11
A1,SingleRobotEnv:SingleRobot,3.036096811,0.409416901,1.472130859,-0.102784139,0.346004796,0.621436310,N11
A1,SingleRobotEnv:SingleRobot,3.270281792,0.458288544,1.463542480,-0.118010788,0.330924091,0.760367493,N11
A1,SingleRobotEnv:SingleRobot,3.492597103,0.505047516,1.456958862,-0.106968212,0.341745458,0.792291734,N11
A1,SingleRobotEnv:SingleRobot,3.758479595,0.556697021,1.450914063,-0.070200140,0.360644489,0.712402179,N11
A1,SingleRobotEnv:SingleRobot,3.973358870,0.626770386,1.444398804,-0.013993072,0.335446376,0.552436433,N11
A1,SingleRobotEnv:SingleRobot,4.225290537,0.671218628,1.441436523,0.021630811,0.361912321,0.426951616,N11
A1,SingleRobotEnv:SingleRobot,4.499455929,0.731928162,1.440915283,0.061131510,0.385479510,0.268279242,N11
A1,SingleRobotEnv:SingleRobot,4.715844870,0.784836975,1.442949707,0.076414789,0.352691168,0.179123637,N11
A1,SingleRobotEnv:SingleRobot,4.944586277,0.840066528,1.446056030,0.099340264,0.371028097,0.049503067,N11
A1,SingleRobotEnv:SingleRobot,5.211885214,0.879507751,1.439054077,2.630853511,0.071028094,-1.550496949,N11
A1,SingleRobotEnv:SingleRobot,5.501051426,0.962057617,1.459145020,0.191242974,0.230199362,-0.632557272,N11
A1,SingleRobotEnv:SingleRobot,5.725365877,1.013424316,1.468595581,0.087774285,0.277537442,-0.212408612,N11
A1,SingleRobotEnv:SingleRobot,5.938673735,1.032150635,1.470950439,-0.007484320,0.284988282,0.171613255,N11
A1,SingleRobotEnv:SingleRobot,6.167540073,1.053639282,1.470943726,-0.002306266,0.317895676,0.198431389,N21
A1,SingleRobotEnv:SingleRobot,6.369818687,1.094776123,1.469008667,0.030902478,0.324661739,0.098848961,N21
A1,SingleRobotEnv:SingleRobot,6.592174768,1.131467529,1.469571777,0.054292983,0.344884734,-0.007776926,N21
A1,SingleRobotEnv:SingleRobot,6.769846439,1.174352417,1.470904297,0.075578349,0.339925159,-0.108733664,N21
A1,SingleRobotEnv:SingleRobot,6.982883930,1.216806641,1.473083252,0.107772533,0.345428983,-0.262864429,N21
A1,SingleRobotEnv:SingleRobot,7.207516909,1.257515625,1.476996948,0.118587182,0.323802831,-0.352713367,N21
A1,SingleRobotEnv:SingleRobot,7.435493469,1.313702271,1.481446655,0.117642323,0.313657182,-0.398088119,N21
A1,SingleRobotEnv:SingleRobot,7.678004265,1.366445435,1.487082520,0.109436895,0.297302256,-0.422008284,N21
A1,SingleRobotEnv:SingleRobot,7.882773399,1.417777344,1.491684326,0.129670503,0.250059517,-0.531391236,N21
A1,SingleRobotEnv:SingleRobot,8.050628185,1.455682983,1.495714966,0.138412564,0.237303140,-0.610063650,N21
A1,SingleRobotEnv:SingleRobot,8.232250690,1.485418457,1.499079956,0.130165768,0.215532449,-0.611763290,N21
A1,SingleRobotEnv:SingleRobot,8.438026190,1.513177124,1.501332886,0.125781952,0.205835894,-0.612686777,N21
A1,SingleRobotEnv:SingleRobot,8.589962721,1.546063843,1.504568726,0.100818109,0.192915787,-0.546296057,N21
A1,SingleRobotEnv:SingleRobot,8.756337881,1.570294312,1.506166992,0.085932949,0.165884715,-0.484677835,N21
A1,SingleRobotEnv:SingleRobot,8.925086498,1.593382446,1.509035156,0.067124701,0.169858790,-0.438029492,N21
A1,SingleRobotEnv:SingleRobot,9.099393606,1.615250488,1.509121216,0.064720516,0.160520515,-0.418904760,N21
A1,SingleRobotEnv:SingleRobot,9.270289421,1.642566162,1.511135010,0.042945488,0.139903170,-0.341693769,N21
A1,SingleRobotEnv:SingleRobot,9.491814613,1.665474609,1.511358032,0.021284530,0.098989174,-0.226625332,N21
A1,SingleRobotEnv:SingleRobot,9.691115856,1.687617310,1.512368042,0.012293715,0.111372632,-0.202155784,N21
A1,SingleRobotEnv:SingleRobot,9.858850718,1.703079834,1.511346680,0.015663042,0.111150596,-0.202128256,N21
A1,SingleRobotEnv:SingleRobot,10.089617729,1.718688843,1.510408691,0.014557104,0.100957777,-0.183382250,N21
