robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,2.079824924,0.158047729,1.507552612,0.012430907,0.000000000,0.000000000,N11
A1,SingleRobotEnv:SingleRobot,2.421412945,0.158021378,1.507526367,0.012445257,0.000000000,0.000000000,N11
A1,SingleRobotEnv:SingleRobot,2.667453766,0.158035599,1.507535278,0.012447627,0.317836323,-0.213330733,N11
A1,SingleRobotEnv:SingleRobot,2.888569117,0.158035599,1.507535278,0.012447627,0.341211163,-0.219030441,N11
A1,SingleRobotEnv:SingleRobot,3.098485947,0.158035599,1.507535278,0.012447627,0.355341172,-0.222205616,N11
A1,SingleRobotEnv:SingleRobot,3.320208549,0.158032639,1.507545654,0.012375569,0.363921091,-0.223866586,N11
A1,SingleRobotEnv:SingleRobot,3.546272516,0.213950241,1.505342529,-0.058792990,0.348365699,0.065628124,N11
A1,SingleRobotEnv:SingleRobot,3.762510777,0.259475250,1.501328613,-0.091341545,0.354384907,0.260849539,N11
A1,SingleRobotEnv:SingleRobot,3.948726416,0.307695129,1.495950073,-0.149628774,0.323545416,0.546008992,N11
A1,SingleRobotEnv:SingleRobot,4.234594345,0.329417511,1.493610962,-0.221536436,0.336183420,0.874700975,N11
A1,SingleRobotEnv:SingleRobot,4.474933386,0.409724182,1.462630371,-0.433808138,0.309339862,1.954657430,N11
A1,SingleRobotEnv:SingleRobot,4.722744226,0.456197418,1.439999146,-0.440263395,0.278286833,2.267179631,N11
A1,SingleRobotEnv:SingleRobot,4.991416931,0.501302032,1.416238892,-0.408513516,0.274908387,2.360428718,N11
A1,SingleRobotEnv:SingleRobot,5.235737324,0.534749146,1.400700684,-0.414749030,0.265060919,2.473793505,N11
A1,SingleRobotEnv:SingleRobot,5.533375025,0.563723633,1.386767944,-0.408410543,0.272246204,2.539502863,N11
A1,SingleRobotEnv:SingleRobot,5.797249079,0.601676453,1.369348755,-0.327602453,0.297803151,2.437244837,N11
A1,SingleRobotEnv:SingleRobot,6.075340748,0.653127625,1.352524292,-0.214546181,0.344814723,2.218661600,N11
A1,SingleRobotEnv:SingleRobot,6.335929632,0.695055481,1.341700317,-0.170367886,0.360009750,2.164433500,N11
A1,SingleRobotEnv:SingleRobot,6.621260166,0.728337097,1.336106445,-0.217671188,0.377542542,2.324636818,N11
A1,SingleRobotEnv:SingleRobot,6.862524033,0.779487671,1.322209717,-0.202176786,0.363260908,2.377415193,N11
A1,SingleRobotEnv:SingleRobot,7.163618326,0.798800781,1.317089478,-0.181189386,0.398256367,2.337128585,N11
A1,SingleRobotEnv:SingleRobot,7.423500299,0.878813293,1.303746826,-0.057903750,0.400000000,2.048862580,N11
A1,SingleRobotEnv:SingleRobot,7.669109583,0.931634399,1.299885986,-0.084400228,0.400000000,2.157781936,N11
