robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.271653414,0.147822449,0.602027466,0.020300024,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.513453960,0.147750275,0.602008484,0.021712033,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.759585142,0.147762695,0.602002380,0.021245633,0.330101996,-0.199181444,N10
A1,SingleRobotEnv:SingleRobot,1.007881165,0.147779602,0.601977295,0.020848279,0.350502270,-0.201146364,N10
A1,SingleRobotEnv:SingleRobot,1.249370575,0.147776199,0.601996399,0.020993355,0.362826924,-0.203781890,N10
A1,SingleRobotEnv:SingleRobot,1.460500717,0.147764374,0.602006470,0.021435231,0.370267330,-0.206867944,N10
A1,SingleRobotEnv:SingleRobot,1.670883417,0.147764374,0.602006470,0.021435231,0.374764071,-0.207808002,N10
A1,SingleRobotEnv:SingleRobot,1.917464256,0.147764374,0.602006470,0.021435231,0.377481113,-0.208272459,N10
A1,SingleRobotEnv:SingleRobot,2.158105135,0.153024826,0.601628235,0.015459096,0.377829463,-0.182150353,N10
A1,SingleRobotEnv:SingleRobot,2.410132408,0.294216339,0.594956421,-0.093550324,0.351888666,0.298587798,N10
A1,SingleRobotEnv:SingleRobot,2.655218124,0.418443817,0.572331055,-0.189251075,0.356236278,0.914300013,N10
A1,SingleRobotEnv:SingleRobot,2.970553875,0.493187439,0.554451416,-0.224395530,0.349516328,1.254567881,N10
A1,SingleRobotEnv:SingleRobot,3.190114260,0.530751587,0.545266846,-0.221805277,0.324880550,1.347045548,N10
A1,SingleRobotEnv:SingleRobot,3.436359167,0.589055542,0.530230225,-0.168277553,0.319554941,1.206991380,N10
A1,SingleRobotEnv:SingleRobot,3.676634312,0.661338745,0.516263000,-0.103382141,0.314527531,0.890643656,N10
A1,SingleRobotEnv:SingleRobot,3.939236641,0.692763733,0.511834137,-0.076793026,0.288662910,0.771577769,N10
A1,SingleRobotEnv:SingleRobot,4.255658388,0.750570251,0.506995697,-0.035055665,0.282314838,0.432570065,N10
A1,SingleRobotEnv:SingleRobot,4.511699200,0.815462891,0.502500336,0.006384104,0.293481456,0.445858295,N10
A1,SingleRobotEnv:SingleRobot,4.831490278,0.860425171,0.501556824,0.022768670,0.235164628,0.430353204,N10
A1,SingleRobotEnv:SingleRobot,5.150129318,0.920438904,0.501859497,0.024280907,0.249760336,2.029191683,N10
A1,SingleRobotEnv:SingleRobot,5.459121227,0.982740845,0.502050201,0.044310674,0.284170517,3.629191698,N10
A1,SingleRobotEnv:SingleRobot,5.686852932,1.025173706,0.502722809,0.064233890,0.274946464,4.565418204,N10
A1,SingleRobotEnv:SingleRobot,5.931937695,1.073391968,0.503155334,0.142371299,0.217987335,4.537725650,N10
A1,SingleRobotEnv:SingleRobot,6.158974171,1.115435303,0.510605103,0.314289242,0.177950209,4.341920763,N10
A1,SingleRobotEnv:SingleRobot,6.394772291,1.153315796,0.519816040,0.532939821,0.169072770,4.049589276,N10
A1,SingleRobotEnv:SingleRobot,6.643863916,1.175229370,0.527609924,0.960670995,0.246726109,3.280792748,N10
A1,SingleRobotEnv:SingleRobot,6.930676699,1.193137329,0.543000183,1.650486698,0.400000000,1.680792740,N10
A1,SingleRobotEnv:SingleRobot,7.190075159,1.187618652,0.577614380,2.032404418,0.400000000,0.080792747,N11
A1,SingleRobotEnv:SingleRobot,7.479752541,1.170924927,0.612305359,2.099687220,0.400000000,-0.643661057,N11
A1,SingleRobotEnv:SingleRobot,7.791432142,1.142008301,0.665771362,2.102575102,0.400000000,-0.956291053,N11
A1,SingleRobotEnv:SingleRobot,8.059246063,1.102458740,0.737462341,2.066184978,0.400000000,-1.200775351,N11
A1,SingleRobotEnv:SingleRobot,8.336970091,1.070184937,0.802945313,1.994849228,0.400000000,-1.245687398,N11
A1,SingleRobotEnv:SingleRobot,8.608081818,1.040462036,0.879743591,1.886197907,0.394149533,-1.102808030,N11
A1,SingleRobotEnv:SingleRobot,8.841177464,1.020310059,0.950342041,1.799145242,0.381508934,-0.933463553,N11
A1,SingleRobotEnv:SingleRobot,9.047858953,1.008763916,1.003988953,1.726268109,0.335723465,-0.728460801,N11
A1,SingleRobotEnv:SingleRobot,9.305876732,1.003685913,1.063899414,1.615828441,0.338050334,-0.332549196,N11
A1,SingleRobotEnv:SingleRobot,9.532575369,1.000369629,1.128352173,1.566320521,0.345124063,-0.129864936,N11
A1,SingleRobotEnv:SingleRobot,9.821237326,1.001025269,1.177662109,1.512440556,0.357517334,0.105508890,N11
A1,SingleRobotEnv:SingleRobot,10.025916815,1.006008972,1.242893188,1.469453679,0.329410934,0.335448319,N11
A1,SingleRobotEnv:SingleRobot,10.247918844,1.012824158,1.288975342,1.455793255,0.336766990,0.475905140,N11
A1,SingleRobotEnv:SingleRobot,10.463094473,1.020803467,1.344383545,1.443371038,0.345848136,0.610919063,N11
A1,SingleRobotEnv:SingleRobot,10.690343618,1.029210938,1.396135010,1.436761643,0.329365060,0.724492788,N11
A1,SingleRobotEnv:SingleRobot,10.948680162,1.037338013,1.445720825,1.430474368,0.335403069,0.832381878,N11
A1,SingleRobotEnv:SingleRobot,11.246333838,1.045691040,1.492532104,1.456091783,0.351049214,0.822847547,N12
A1,SingleRobotEnv:SingleRobot,11.512832165,1.051996826,1.539276733,1.483452771,0.354780420,0.784711810,N12
A1,SingleRobotEnv:SingleRobot,11.766776800,1.059052246,1.612090210,1.554368881,0.368735459,0.576631765,N12
A1,SingleRobotEnv:SingleRobot,12.054132700,1.059992554,1.658805664,1.606019723,0.388764240,0.369103520,N12
A1,SingleRobotEnv:SingleRobot,12.252901077,1.059494019,1.722857666,1.646557465,0.348822379,0.189667517,N12
A1,SingleRobotEnv:SingleRobot,12.576654673,1.057578735,1.761845093,1.671470917,0.385148934,0.029520777,N12
A1,SingleRobotEnv:SingleRobot,12.865561485,1.051073486,1.828981323,1.727566865,0.399999850,-0.279651555,N12
A1,SingleRobotEnv:SingleRobot,13.132304192,1.041715698,1.897419556,1.720042061,0.399999913,-0.373835401,N12
A1,SingleRobotEnv:SingleRobot,13.375270367,1.035257568,1.951094116,1.680540688,0.361027827,-0.288899749,N12
A1,SingleRobotEnv:SingleRobot,13.594175100,1.030366211,2.002962524,1.669677781,0.358030764,-0.248452607,N12
A1,SingleRobotEnv:SingleRobot,13.786732912,1.028527832,2.054715088,1.667596091,0.367414246,-0.174290707,N12
