robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.521279335,0.099447906,1.503418823,0.026558663,0.000000000,0.000000000,N11
A1,SingleRobotEnv:SingleRobot,1.302431107,0.099424393,1.503409912,0.026532193,0.000000000,0.000000000,N11
A1,SingleRobotEnv:SingleRobot,1.582336426,0.099416214,1.503415039,0.026422890,0.400000000,-0.242529307,N11
A1,SingleRobotEnv:SingleRobot,1.845085859,0.099449532,1.503465698,0.025881688,0.400000000,-0.241126398,N11
A1,SingleRobotEnv:SingleRobot,2.141983509,0.104039642,1.503457153,0.026823547,0.400000000,-0.245306434,N11
A1,SingleRobotEnv:SingleRobot,2.415906906,0.162618378,1.502114136,-0.126479671,0.390157057,0.360211335,N11
A1,SingleRobotEnv:SingleRobot,2.602087736,0.222009232,1.491751099,-0.257299933,0.342636008,1.008513225,N11
A1,SingleRobotEnv:SingleRobot,2.826047421,0.273179962,1.475975586,-0.296235695,0.330517808,1.362494683,N11
A1,SingleRobotEnv:SingleRobot,3.186207294,0.328943115,1.456477539,-0.283798313,0.328031583,1.519930502,N11
A1,SingleRobotEnv:SingleRobot,3.416443110,0.384551117,1.436729126,-0.404955152,0.286989236,2.126988724,N11
A1,SingleRobotEnv:SingleRobot,3.714335203,0.402392914,1.429989258,-0.456362188,0.275041630,2.405534996,N11
A1,SingleRobotEnv:SingleRobot,3.965815783,0.462013733,1.398446411,-0.355849249,0.279424024,2.333587700,N11
A1,SingleRobotEnv:SingleRobot,4.277894974,0.506649628,1.380590820,-0.248303477,0.322325298,2.144847849,N11
A1,SingleRobotEnv:SingleRobot,4.540078640,0.557869141,1.366897949,-0.242941129,0.347872217,2.207276053,N11
A1,SingleRobotEnv:SingleRobot,4.808491230,0.588737000,1.358864014,-0.266878035,0.351602047,2.332378771,N11
A1,SingleRobotEnv:SingleRobot,5.126121044,0.633179260,1.345184814,-0.191272734,0.380481350,2.197049469,N11
A1,SingleRobotEnv:SingleRobot,5.434774399,0.683623535,1.334411255,-0.102283675,0.400000000,2.011043299,N11
A1,SingleRobotEnv:SingleRobot,5.863168240,0.758027893,1.325883789,-0.122769619,0.400000000,2.113595656,N11
A1,SingleRobotEnv:SingleRobot,6.173725605,0.812442444,1.317723633,-0.172012473,0.399999999,2.302449795,N11
A1,SingleRobotEnv:SingleRobot,6.465957880,0.897403442,1.303178223,-0.069940339,0.400000000,2.089991265,N11
A1,SingleRobotEnv:SingleRobot,6.734940290,0.965056824,1.297727661,-0.103932661,0.400000000,2.213699617,N11
A1,SingleRobotEnv:SingleRobot,7.008459568,1.010708191,1.291610840,-0.161935681,0.399999992,2.435630903,N11
A1,SingleRobotEnv:SingleRobot,7.280533314,1.065018311,1.280560303,-0.106021911,0.400000000,2.328901851,N21
A1,SingleRobotEnv:SingleRobot,7.535921097,1.130670532,1.271076172,-0.023317707,0.400000000,2.131718291,N21
A1,SingleRobotEnv:SingleRobot,7.820577621,1.189922852,1.267916382,-0.050947242,0.400000000,2.265226589,N21
A1,SingleRobotEnv:SingleRobot,8.071500778,1.248119995,1.262263794,-0.058479725,0.400000000,2.316690448,N21
A1,SingleRobotEnv:SingleRobot,8.300085545,1.317541382,1.256629028,0.000985900,0.399999998,2.252160781,N21
A1,SingleRobotEnv:SingleRobot,8.560053349,1.371872070,1.255217163,0.009015998,0.400000000,2.281135421,N21
A1,SingleRobotEnv:SingleRobot,8.787279844,1.397701782,1.255455200,-0.033990852,0.366714210,2.457268349,N21
A1,SingleRobotEnv:SingleRobot,9.007356405,1.456801392,1.251623779,-0.028168531,0.359552249,2.527061083,N21
A1,SingleRobotEnv:SingleRobot,9.283442259,1.512826416,1.248542969,0.056514235,0.396400295,2.379474478,N21
A1,SingleRobotEnv:SingleRobot,9.540631533,1.574416260,1.250853394,0.091403369,0.335594116,2.388214530,N21
A1,SingleRobotEnv:SingleRobot,9.765931129,1.615925659,1.253891357,0.014344957,0.308941721,2.552076607,N21
A1,SingleRobotEnv:SingleRobot,9.996570826,1.653016113,1.253610596,0.056664893,0.266976675,2.487472456,N21
A1,SingleRobotEnv:SingleRobot,10.298268318,1.702307129,1.255334473,0.132829302,0.310734595,2.280100840,N21
A1,SingleRobotEnv:SingleRobot,10.552242517,1.759045776,1.261797729,0.224734904,0.386456076,1.943189327,N21
A1,SingleRobotEnv:SingleRobot,10.799378633,1.784061768,1.267187134,0.181702291,0.354448820,1.998506064,N21
A1,SingleRobotEnv:SingleRobot,11.045024633,1.805709839,1.271223267,0.129156709,0.283005965,2.098381517,N21
A1,SingleRobotEnv:SingleRobot,11.351115465,1.822185425,1.272960205,0.116460754,0.228748664,2.104372433,N21
A1,SingleRobotEnv:SingleRobot,11.628436089,1.882138672,1.280013794,0.208594450,0.276178574,1.595038438,N21
A1,SingleRobotEnv:SingleRobot,11.928860188,1.935905151,1.289497925,0.289213661,0.258896269,0.359680405,N21
A1,SingleRobotEnv:SingleRobot,12.187949896,1.964710815,1.297243408,0.281396601,0.106748670,-1.136259726,N21
A1,SingleRobotEnv:SingleRobot,12.400450945,1.983578491,1.302211182,0.237168648,-0.051252244,-1.782250671,N21
A1,SingleRobotEnv:SingleRobot,12.624629974,1.996418945,1.305924683,0.174429354,-0.100000000,-1.805458308,N21
A1,SingleRobotEnv:SingleRobot,12.836492538,1.998928467,1.306725830,0.152776094,-0.100000000,-1.727931678,N21
