robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.269315958,0.117670883,0.603121582,0.045724651,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.666922331,0.117666870,0.603116577,0.046031921,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,1.172423840,0.117674240,0.603141296,0.045996011,0.380534368,-0.323693349,N10
A1,SingleRobotEnv:SingleRobot,1.459379911,0.117682693,0.603127197,0.045711025,0.389183916,-0.324624064,N10
A1,SingleRobotEnv:SingleRobot,2.124911785,0.117682693,0.603127197,0.045711025,0.394166481,-0.325568134,N10
A1,SingleRobotEnv:SingleRobot,2.327789068,0.223088745,0.603518127,0.029694851,0.346744908,-0.267262841,N10
A1,SingleRobotEnv:SingleRobot,2.511892557,0.272749664,0.603755981,0.020212129,0.349475515,-0.225041538,N10
A1,SingleRobotEnv:SingleRobot,2.734894753,0.329717682,0.602897949,0.009759494,0.356706085,-0.172092510,N10
A1,SingleRobotEnv:SingleRobot,2.938971758,0.391029510,0.600882385,0.013901835,0.320202411,-0.162781068,N10
A1,SingleRobotEnv:SingleRobot,3.154846907,0.437485107,0.599918884,0.027885927,0.330984726,-0.205750252,N10
A1,SingleRobotEnv:SingleRobot,3.389457226,0.478352783,0.598897339,0.006535010,0.348041979,-0.120337294,N10
A1,SingleRobotEnv:SingleRobot,3.569116354,0.512026550,0.597465637,-0.015901240,0.350135237,-0.013823199,N10
A1,SingleRobotEnv:SingleRobot,3.801180124,0.558954834,0.595284119,-0.049508658,0.359306530,0.147143436,N10
A1,SingleRobotEnv:SingleRobot,4.001875877,0.605183960,0.590739136,-0.060466962,0.350954026,0.247232647,N10
A1,SingleRobotEnv:SingleRobot,4.236829519,0.643495728,0.587025757,-0.051536139,0.357783318,0.257711125,N10
A1,SingleRobotEnv:SingleRobot,4.453982353,0.698533569,0.582572388,-0.022522887,0.337644375,0.188075961,N10
A1,SingleRobotEnv:SingleRobot,4.667998314,0.743175964,0.580622742,-0.009131439,0.345818110,0.146080509,N10
A1,SingleRobotEnv:SingleRobot,4.869009018,0.789393494,0.579127136,-0.006285382,0.318123443,0.143271367,N10
A1,SingleRobotEnv:SingleRobot,5.092195034,0.829093445,0.577141235,-0.012824027,0.332618696,0.184792732,N10
A1,SingleRobotEnv:SingleRobot,5.327199459,0.882232300,0.574599426,-0.007348578,0.348970681,0.191702309,N10
A1,SingleRobotEnv:SingleRobot,5.535992622,0.922027771,0.573392151,0.005004721,0.350322561,0.159764855,N10
A1,SingleRobotEnv:SingleRobot,5.750946760,0.971580505,0.573406738,0.000141661,0.358078310,0.173249324,N10
A1,SingleRobotEnv:SingleRobot,5.936990023,1.007713562,0.571731201,-0.008161130,0.350498182,0.223888851,N10
A1,SingleRobotEnv:SingleRobot,6.163366556,1.051439819,0.570689880,-0.010176391,0.358611860,0.244450646,N20
A1,SingleRobotEnv:SingleRobot,6.385605335,1.097617554,0.568861633,0.000124313,0.341211720,0.225581664,N20
A1,SingleRobotEnv:SingleRobot,6.602953672,1.148836182,0.567411377,0.007435404,0.350514289,0.207089128,N20
A1,SingleRobotEnv:SingleRobot,6.843540668,1.194047241,0.567639099,0.003818186,0.362795927,0.200136263,N20
A1,SingleRobotEnv:SingleRobot,7.051541805,1.255575562,0.564998352,-0.009538348,0.339803038,0.278502140,N20
A1,SingleRobotEnv:SingleRobot,7.307546377,1.301965210,0.563375671,-0.024997148,0.357640897,0.363476775,N20
A1,SingleRobotEnv:SingleRobot,7.557592630,1.349838867,0.560933044,-0.033246547,0.320001804,0.420411441,N20
A1,SingleRobotEnv:SingleRobot,7.766069651,1.422707642,0.557481445,-0.016975063,0.312461092,0.387267904,N20
A1,SingleRobotEnv:SingleRobot,7.953297615,1.470858154,0.554628784,-0.001460889,0.327990022,0.318298307,N20
A1,SingleRobotEnv:SingleRobot,8.156844616,1.514927368,0.553027893,0.017618538,0.349625843,0.159729502,N20
A1,SingleRobotEnv:SingleRobot,8.364134312,1.552475708,0.554814758,0.038871500,0.336990467,0.056000516,N20
A1,SingleRobotEnv:SingleRobot,8.572524786,1.599149048,0.554305969,0.054019437,0.346371510,-0.159771699,N20
A1,SingleRobotEnv:SingleRobot,8.784292698,1.642071411,0.554635681,0.112679869,0.316349458,-0.390673893,N20
A1,SingleRobotEnv:SingleRobot,9.032916784,1.686279785,0.558812012,0.150497591,0.328068715,-0.466098817,N20
A1,SingleRobotEnv:SingleRobot,9.260085344,1.737111084,0.565389893,0.139687556,0.272182195,-0.422344280,N20
A1,SingleRobotEnv:SingleRobot,9.497557878,1.786729492,0.571177063,0.121758580,0.268761846,1.065808268,N20
A1,SingleRobotEnv:SingleRobot,9.733917713,1.826942505,0.575130676,0.105349677,0.202237082,1.215405986,N20
A1,SingleRobotEnv:SingleRobot,10.033314466,1.866719360,0.577330566,0.113086091,0.188026966,2.815405996,N20
