robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.279908180,0.097574333,0.600004456,0.040266921,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.551394463,0.097462532,0.600133240,0.043665760,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.843336105,0.097593994,0.599933838,0.038988883,0.400000000,-0.265375043,N10
A1,SingleRobotEnv:SingleRobot,1.122609377,0.097610550,0.599939453,0.038960626,0.400000000,-0.263692781,N10
A1,SingleRobotEnv:SingleRobot,1.409633636,0.097506775,0.600116882,0.043292309,0.400000000,-0.282222112,N10
A1,SingleRobotEnv:SingleRobot,1.652616262,0.101880928,0.601296448,0.058160655,0.400000000,-0.353445501,N10
A1,SingleRobotEnv:SingleRobot,1.911760807,0.233809525,0.598230652,-0.038727642,0.391793282,0.043226603,N10
A1,SingleRobotEnv:SingleRobot,2.096174240,0.304224701,0.591890442,-0.093453368,0.343581041,0.349383063,N10
A1,SingleRobotEnv:SingleRobot,2.352076769,0.348348602,0.588066650,-0.141966504,0.353893396,0.590574100,N10
A1,SingleRobotEnv:SingleRobot,2.605230331,0.401933380,0.575676147,-0.161274175,0.366836110,0.813765908,N10
A1,SingleRobotEnv:SingleRobot,2.869871855,0.458739288,0.565465271,-0.164298025,0.335571710,0.931383197,N10
A1,SingleRobotEnv:SingleRobot,3.108884096,0.520292053,0.553432434,-0.155171623,0.333282471,0.999307287,N10
A1,SingleRobotEnv:SingleRobot,3.339033365,0.568037292,0.544281372,-0.140546243,0.339947091,0.973874071,N10
A1,SingleRobotEnv:SingleRobot,3.581926584,0.602933960,0.537852051,-0.131895033,0.323638741,0.979139329,N10
A1,SingleRobotEnv:SingleRobot,3.809492826,0.659220581,0.529165161,-0.107671379,0.319247697,0.798225653,N10
A1,SingleRobotEnv:SingleRobot,4.033620358,0.700181030,0.523931580,-0.092710915,0.282227105,0.730371552,N10
A1,SingleRobotEnv:SingleRobot,4.337921143,0.746594360,0.518225952,-0.080368288,0.282318618,0.516014712,N10
A1,SingleRobotEnv:SingleRobot,4.614556313,0.796866943,0.512164490,-0.064565924,0.314297570,0.623705317,N10
A1,SingleRobotEnv:SingleRobot,4.941307306,0.850032837,0.507528381,-0.053558874,0.251272702,0.679217067,N10
A1,SingleRobotEnv:SingleRobot,5.210657120,0.906662598,0.503739746,-0.043761012,0.271323785,2.163471435,N10
A1,SingleRobotEnv:SingleRobot,5.444091797,0.964809448,0.499741608,-0.012184816,0.314876219,3.763471448,N10
