robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.256600380,0.104152161,0.603089661,0.043277180,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.489276409,0.104165611,0.603082886,0.043275472,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.740927935,0.104143959,0.603089905,0.043335620,0.400000000,-0.314176632,N10
A1,SingleRobotEnv:SingleRobot,0.991611481,0.104131783,0.603106323,0.043520146,0.400000000,-0.315507894,N10
A1,SingleRobotEnv:SingleRobot,1.265693188,0.104129257,0.603093933,0.043527336,0.400000000,-0.315565065,N10
A1,SingleRobotEnv:SingleRobot,1.525066853,0.104125648,0.603110901,0.043883626,0.400000000,-0.317123533,N10
A1,SingleRobotEnv:SingleRobot,1.856626749,0.104132118,0.603106506,0.043520556,0.400000000,-0.315821713,N10
A1,SingleRobotEnv:SingleRobot,2.079545736,0.280533417,0.597721680,-0.080151743,0.377786407,0.210683956,N10
A1,SingleRobotEnv:SingleRobot,2.325038433,0.338193604,0.592668579,-0.132567046,0.379124297,0.504484763,N10
A1,SingleRobotEnv:SingleRobot,2.588197231,0.407121826,0.576149963,-0.167087027,0.379131918,0.829050764,N10
A1,SingleRobotEnv:SingleRobot,2.821233511,0.458709229,0.566929626,-0.163402226,0.340888612,0.919975020,N10
A1,SingleRobotEnv:SingleRobot,3.055622339,0.506509583,0.557448547,-0.151918908,0.343074243,0.956928461,N10
A1,SingleRobotEnv:SingleRobot,3.336591244,0.560068542,0.546936707,-0.131140310,0.350682975,0.920216524,N10
A1,SingleRobotEnv:SingleRobot,3.602683067,0.626618896,0.536834900,-0.100942967,0.307167380,0.856363754,N10
A1,SingleRobotEnv:SingleRobot,3.868217945,0.671112183,0.531194824,-0.078755572,0.305955574,0.657493679,N10
A1,SingleRobotEnv:SingleRobot,4.156152010,0.725070801,0.525691162,-0.060247344,0.317647509,0.402347098,N10
A1,SingleRobotEnv:SingleRobot,4.447078705,0.788117310,0.519264648,-0.050074145,0.251600878,0.358784044,N10
A1,SingleRobotEnv:SingleRobot,4.728819132,0.832460510,0.515907715,-0.028562390,0.256648389,0.467541439,N10
A1,SingleRobotEnv:SingleRobot,5.048852444,0.882109192,0.514039490,0.012851546,0.307589485,1.888817551,N10
A1,SingleRobotEnv:SingleRobot,5.358551979,0.938833069,0.513840393,0.047943638,0.235555042,2.018213899,N10
A1,SingleRobotEnv:SingleRobot,5.598553181,0.997866760,0.514006897,0.068741177,0.243705886,3.618213912,N10
A1,SingleRobotEnv:SingleRobot,5.838128567,1.043403198,0.517054932,0.130742973,0.224613489,4.479961359,N10
A1,SingleRobotEnv:SingleRobot,6.088160276,1.081773438,0.524521851,0.275290075,0.182299238,4.326223759,N10
A1,SingleRobotEnv:SingleRobot,6.338018417,1.118527344,0.530689270,0.462958444,0.155311995,4.068869510,N10
A1,SingleRobotEnv:SingleRobot,6.567496061,1.143181152,0.537415222,0.896227551,0.206220009,3.288313571,N10
A1,SingleRobotEnv:SingleRobot,6.829788208,1.153795166,0.546974792,1.194723045,0.267588404,2.465667036,N10
A1,SingleRobotEnv:SingleRobot,7.118369341,1.161999390,0.563151001,1.351919187,0.336669188,1.952867068,N10
A1,SingleRobotEnv:SingleRobot,7.387946606,1.171390381,0.604304932,1.446779061,0.398045182,2.069548041,N11
A1,SingleRobotEnv:SingleRobot,7.652870178,1.177564331,0.649128174,1.510047247,0.400000000,1.931155259,N11
A1,SingleRobotEnv:SingleRobot,7.960337400,1.183722290,0.700226440,1.555312722,0.400000000,1.804828862,N11
A1,SingleRobotEnv:SingleRobot,8.252452135,1.183833252,0.791586426,1.663741982,0.400000000,1.368180606,N11
A1,SingleRobotEnv:SingleRobot,8.516875029,1.180275024,0.860984192,1.706759464,0.400000000,1.119799217,N11
A1,SingleRobotEnv:SingleRobot,8.789840698,1.169337769,0.934110901,1.831551747,0.400000000,0.506745700,N11
A1,SingleRobotEnv:SingleRobot,9.085011721,1.150974731,1.003444641,1.879713782,0.400000000,0.164625427,N11
A1,SingleRobotEnv:SingleRobot,9.355788469,1.129058228,1.074497681,1.908226327,0.400000000,-0.197612602,N11
A1,SingleRobotEnv:SingleRobot,9.639226437,1.105586792,1.148608398,1.915120089,0.400000000,-0.484143376,N11
A1,SingleRobotEnv:SingleRobot,9.895724535,1.084785522,1.210123413,1.899968504,0.400000000,-0.663060178,N11
A1,SingleRobotEnv:SingleRobot,10.163244247,1.063931641,1.276361572,1.873944093,0.399999996,-0.775389213,N11
A1,SingleRobotEnv:SingleRobot,10.484369516,1.044036987,1.347557373,1.831589303,0.399998136,-0.808442517,N11
A1,SingleRobotEnv:SingleRobot,10.743298054,1.026963867,1.421854370,1.764696202,0.390952523,-0.708749046,N11
A1,SingleRobotEnv:SingleRobot,10.992149591,1.015076050,1.492865967,1.727458255,0.383563676,-0.661581590,N12
A1,SingleRobotEnv:SingleRobot,11.184751749,1.008382263,1.550735840,1.663507608,0.355778363,-0.467255795,N12
A1,SingleRobotEnv:SingleRobot,11.391800404,1.006124451,1.598710571,1.583540675,0.357419727,-0.158999529,N12
A1,SingleRobotEnv:SingleRobot,11.578645229,1.005708862,1.646399780,1.543598451,0.324461662,0.022694174,N12
A1,SingleRobotEnv:SingleRobot,11.787277699,1.008882446,1.683113647,1.512989094,0.334325183,0.196271473,N12
A1,SingleRobotEnv:SingleRobot,12.102031946,1.013192627,1.730701782,1.468118121,0.364853564,0.424451494,N12
A1,SingleRobotEnv:SingleRobot,12.364548206,1.020044983,1.787677246,1.437967955,0.353547056,0.617758809,N12
A1,SingleRobotEnv:SingleRobot,12.620246410,1.028729736,1.842316040,1.418975596,0.360509127,0.773873975,N12
A1,SingleRobotEnv:SingleRobot,12.843864918,1.035327637,1.884470093,1.375042020,0.322953092,0.992445344,N12
A1,SingleRobotEnv:SingleRobot,13.094037771,1.041764771,1.916878784,1.358663162,0.338911505,1.125128001,N12
A1,SingleRobotEnv:SingleRobot,13.329871416,1.055519653,1.966618896,1.376352625,0.308186602,1.154258444,N12
A1,SingleRobotEnv:SingleRobot,13.571256161,1.067216919,2.019972778,1.423661988,0.324664219,1.072091925,N12
