robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.262410402,0.096377007,1.499239746,0.046437512,0.000000000,0.000000000,N11
A1,SingleRobotEnv:SingleRobot,0.532335043,0.096357224,1.499231689,0.046406220,0.000000000,0.000000000,N11
A1,SingleRobotEnv:SingleRobot,0.788208723,0.096370766,1.499232422,0.046342537,0.400000000,-0.288718323,N11
A1,SingleRobotEnv:SingleRobot,1.047005415,0.096358902,1.499248169,0.046223931,0.400000000,-0.288702938,N11
A1,SingleRobotEnv:SingleRobot,1.303417921,0.096375710,1.499240845,0.046462550,0.400000000,-0.289581834,N11
A1,SingleRobotEnv:SingleRobot,1.642918110,0.114155090,1.500143677,0.021244485,0.399999938,-0.199881974,N11
A1,SingleRobotEnv:SingleRobot,1.867949247,0.200076431,1.497018311,-0.080691450,0.378082245,0.232005548,N11
A1,SingleRobotEnv:SingleRobot,2.090668440,0.258549652,1.489179688,-0.128649394,0.369263514,0.535406852,N11
A1,SingleRobotEnv:SingleRobot,2.272735357,0.309057617,1.481722900,-0.110942938,0.326301855,0.559443454,N11
A1,SingleRobotEnv:SingleRobot,2.470578194,0.356604370,1.475123047,-0.107506112,0.332624442,0.608391441,N11
A1,SingleRobotEnv:SingleRobot,2.699957848,0.395688293,1.469332642,-0.103015155,0.347509942,0.648738732,N11
A1,SingleRobotEnv:SingleRobot,2.930124044,0.446154449,1.461257568,-0.101733756,0.344399803,0.726538002,N11
A1,SingleRobotEnv:SingleRobot,3.162706614,0.490021057,1.454874268,-0.088589470,0.355971024,0.740909894,N11
A1,SingleRobotEnv:SingleRobot,3.343900442,0.551280151,1.447894897,-0.073309494,0.322408707,0.742378158,N11
A1,SingleRobotEnv:SingleRobot,3.575858593,0.587573669,1.443632568,-0.050843879,0.346914456,0.698144518,N11
A1,SingleRobotEnv:SingleRobot,3.858754873,0.643614685,1.438947388,-0.024076503,0.372900683,0.638625534,N11
A1,SingleRobotEnv:SingleRobot,4.098715305,0.705495850,1.434688354,-0.004333721,0.344265392,0.598992059,N11
A1,SingleRobotEnv:SingleRobot,4.367897034,0.757461121,1.433801636,0.010779463,0.371313507,0.548130741,N11
A1,SingleRobotEnv:SingleRobot,4.657079458,0.810070007,1.432509277,0.017410575,0.391149888,0.528568809,N11
A1,SingleRobotEnv:SingleRobot,4.872120619,0.865726257,1.431244263,0.033890929,0.354206557,0.477931886,N11
A1,SingleRobotEnv:SingleRobot,5.097951174,0.947455383,1.431610107,0.027788629,0.337487832,0.483812837,N11
A1,SingleRobotEnv:SingleRobot,5.361007690,0.999523071,1.431832520,0.045656797,0.370850054,0.419176074,N11
A1,SingleRobotEnv:SingleRobot,5.641923428,1.065509033,1.434060303,0.093392616,0.395161292,0.210539243,N21
A1,SingleRobotEnv:SingleRobot,5.921390295,1.153596558,1.440643799,0.139752182,0.399999967,-0.050985683,N21
A1,SingleRobotEnv:SingleRobot,6.204359531,1.219559448,1.448746582,0.157662272,0.398957544,-0.220909045,N21
A1,SingleRobotEnv:SingleRobot,6.425888538,1.289848267,1.458455933,0.167019713,0.379712058,-0.358873978,N21
A1,SingleRobotEnv:SingleRobot,6.591558218,1.352735474,1.467417969,0.166183851,0.351469983,-0.450682784,N21
A1,SingleRobotEnv:SingleRobot,6.761441469,1.387801880,1.473588623,0.153151291,0.319328799,-0.466233002,N21
A1,SingleRobotEnv:SingleRobot,6.938854933,1.431989136,1.479495605,0.136989111,0.241083829,-0.455246771,N21
A1,SingleRobotEnv:SingleRobot,7.124208450,1.481752930,1.484749878,0.105511722,0.225791515,-0.384578573,N21
A1,SingleRobotEnv:SingleRobot,7.289613247,1.518872070,1.486990845,0.105455849,0.215353474,-0.394038539,N21
A1,SingleRobotEnv:SingleRobot,7.436279774,1.554252930,1.491133301,0.122713294,0.197649880,-0.488681365,N21
