t,v_cmd,omega_cmd,wL_cmd,wR_cmd,wL_meas,wR_meas,wL_raw,wR_raw,wheel_radius,axle_length,enc_ready
2.9953720569610596,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.0354719161987305,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.075258731842041,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.11540150642395,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.155402421951294,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.1953887939453125,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.235306978225708,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.2751615047454834,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.3155603408813477,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.3552613258361816,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.395639419555664,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.43532395362854,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.4753355979919434,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.515218496322632,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.5553858280181885,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.5951757431030273,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.635148763656616,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.675153970718384,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.7153091430664062,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.755516290664673,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.795358419418335,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.8357439041137695,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.875458002090454,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.915407657623291,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.9550602436065674,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
3.9952239990234375,0.11999999731779099,0.0,3.7735848213141816,3.7735848213141816,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.044852018356323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.075293779373169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.11674690246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.155212879180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.195408821105957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.235285043716431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.275518894195557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.31517481803894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.355216026306152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.395143747329712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.4353086948394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.475289344787598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.516251564025879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.555643796920776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.595140695571899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.635147333145142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.675080299377441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.715485334396362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.755139112472534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.795255661010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.835248231887817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.886740684509277,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.9152991771698,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.955448627471924,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
4.997731924057007,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.035226583480835,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.075497150421143,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.115483999252319,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.15526819229126,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.195305347442627,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.2353150844573975,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.275101184844971,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.3155128955841064,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.355449676513672,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.395376682281494,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.436533451080322,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.475177764892578,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.51532506942749,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.555433750152588,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.595143556594849,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.635345220565796,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.675476789474487,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.715780019760132,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.7552809715271,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.7959558963775635,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.835264205932617,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.875319004058838,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.916293144226074,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.955268621444702,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
5.995300531387329,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.035351514816284,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.07538104057312,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.1153459548950195,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.155176162719727,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.195194482803345,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.235152244567871,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.275360822677612,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.3153581619262695,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.35551643371582,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.395408868789673,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.43520975112915,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.475355863571167,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.515775680541992,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
