robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.422998428,0.142222717,0.586546082,0.022175854,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.795878410,0.142230713,0.586510254,0.021586627,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,1.107908487,0.142216751,0.586541931,0.021889162,0.338235496,-0.052606220,N10
A1,SingleRobotEnv:SingleRobot,1.488162756,0.142236664,0.586362793,0.019508634,0.356859272,-0.041970140,N10
A1,SingleRobotEnv:SingleRobot,1.773897171,0.142230316,0.586440247,0.020344061,0.368095426,-0.044628517,N10
A1,SingleRobotEnv:SingleRobot,2.037638903,0.149630585,0.586894165,-0.016502705,0.372474559,0.093300732,N10
A1,SingleRobotEnv:SingleRobot,2.250155210,0.229314697,0.583756165,-0.003788067,0.329089977,0.087546922,N10
A1,SingleRobotEnv:SingleRobot,2.432890892,0.308847748,0.579526428,-0.055924223,0.310732948,0.317954658,N10
A1,SingleRobotEnv:SingleRobot,2.734471083,0.348534943,0.577109070,-0.120818253,0.332106319,0.595349236,N10
A1,SingleRobotEnv:SingleRobot,2.987578630,0.418092926,0.566716003,-0.073074392,0.353183524,0.552153301,N10
A1,SingleRobotEnv:SingleRobot,3.240585327,0.458146088,0.561480774,-0.064722564,0.335640667,0.561185453,N10
A1,SingleRobotEnv:SingleRobot,3.547211170,0.497037628,0.558020447,-0.143685591,0.344215506,0.879430499,N10
A1,SingleRobotEnv:SingleRobot,3.757658005,0.527195862,0.553582642,-0.259623435,0.322456401,1.373799957,N10
A1,SingleRobotEnv:SingleRobot,3.989392042,0.544898254,0.548839844,-0.326847869,0.285862621,1.683894464,N10
A1,SingleRobotEnv:SingleRobot,4.237191677,0.574556580,0.538297852,-0.328694550,0.288908747,1.742826831,N10
A1,SingleRobotEnv:SingleRobot,4.484617233,0.617489685,0.523006287,-0.278053822,0.266357852,1.651112440,N10
A1,SingleRobotEnv:SingleRobot,4.754133224,0.655327209,0.511059784,-0.233426118,0.276154638,1.409625974,N10
A1,SingleRobotEnv:SingleRobot,5.018733978,0.696840149,0.499748505,-0.249888529,0.236881071,1.474579687,N10
A1,SingleRobotEnv:SingleRobot,5.317651033,0.716621643,0.494707581,-0.301671012,0.281339832,1.619217387,N10
A1,SingleRobotEnv:SingleRobot,5.599771738,0.732467224,0.490505310,-0.355988022,0.265435300,1.849766276,N10
A1,SingleRobotEnv:SingleRobot,5.842685461,0.746335266,0.484951965,-0.369812790,0.238790456,1.943915901,N10
A1,SingleRobotEnv:SingleRobot,6.091971397,0.770407410,0.475404083,-0.349163093,0.197788178,1.907694413,N10
A1,SingleRobotEnv:SingleRobot,6.360363245,0.805747437,0.461515656,-0.283151662,0.281594144,2.191465248,N10
A1,SingleRobotEnv:SingleRobot,6.627549171,0.837720215,0.451104309,-0.229521600,0.267649881,2.137295287,N10
A1,SingleRobotEnv:SingleRobot,6.866928101,0.871128113,0.442122803,-0.170222020,0.218334991,1.969654917,N10
A1,SingleRobotEnv:SingleRobot,7.072782516,0.897633118,0.437723938,-0.195928943,0.334409757,3.569654850,N10
A1,SingleRobotEnv:SingleRobot,7.285576344,0.906762268,0.436462036,-0.218516529,0.365621543,4.000141609,N10
A1,SingleRobotEnv:SingleRobot,7.509338140,0.914241028,0.435015198,-0.223352165,0.366035353,4.115250193,N10
A1,SingleRobotEnv:SingleRobot,7.723538399,0.924688843,0.432415222,-0.234339938,0.350139225,4.230313187,N10
