robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.270941019,0.158254456,0.605517639,0.042212221,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.548790216,0.158261047,0.605524536,0.042438120,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.789138317,0.158266632,0.605506653,0.041977672,0.315632103,-0.318193894,N10
A1,SingleRobotEnv:SingleRobot,1.008080721,0.158266632,0.605506653,0.041977672,0.338558974,-0.324482816,N10
A1,SingleRobotEnv:SingleRobot,1.224967480,0.158290207,0.605496216,0.041672310,0.352437584,-0.326832998,N10
A1,SingleRobotEnv:SingleRobot,1.435842514,0.158261780,0.605542297,0.042862777,0.360804037,-0.333788950,N10
A1,SingleRobotEnv:SingleRobot,1.624977112,0.158210098,0.605417969,0.041918397,0.366003529,-0.330836966,N10
A1,SingleRobotEnv:SingleRobot,1.859803915,0.158215439,0.605665588,0.044416635,0.369202138,-0.343003367,N10
A1,SingleRobotEnv:SingleRobot,2.092501640,0.243819946,0.602514099,-0.037075409,0.371148924,-0.002052069,N10
A1,SingleRobotEnv:SingleRobot,2.303037643,0.279894165,0.599810608,-0.052209345,0.363365666,0.116647349,N10
A1,SingleRobotEnv:SingleRobot,2.483230591,0.362455688,0.593226990,-0.104845964,0.355308784,0.391668354,N10
A1,SingleRobotEnv:SingleRobot,2.673843384,0.388976654,0.588563354,-0.124410024,0.321022576,0.531353456,N10
A1,SingleRobotEnv:SingleRobot,2.904992104,0.434043610,0.580316956,-0.112742613,0.329682501,0.577862078,N10
A1,SingleRobotEnv:SingleRobot,3.128940105,0.468178162,0.576395264,-0.085323546,0.311460909,0.511502097,N10
A1,SingleRobotEnv:SingleRobot,3.421827793,0.532915405,0.569089294,-0.084199390,0.318164998,0.565119877,N10
A1,SingleRobotEnv:SingleRobot,3.627740860,0.592466797,0.561232910,-0.069245237,0.333304771,0.587101921,N10
A1,SingleRobotEnv:SingleRobot,3.810923576,0.625629700,0.557568665,-0.059290390,0.319303320,0.584020793,N10
A1,SingleRobotEnv:SingleRobot,4.026654005,0.664935730,0.554328430,-0.050800240,0.339774264,0.581734529,N10
A1,SingleRobotEnv:SingleRobot,4.203139305,0.710482849,0.551672241,-0.045330167,0.317416353,0.583108249,N10
A1,SingleRobotEnv:SingleRobot,4.427963972,0.744341980,0.548940735,-0.044960759,0.341762587,0.607899835,N10
A1,SingleRobotEnv:SingleRobot,4.645063162,0.771991211,0.546601135,-0.048034714,0.344915962,0.651141762,N10
A1,SingleRobotEnv:SingleRobot,4.899685621,0.822195923,0.542094116,-0.049008811,0.363138077,0.701541160,N10
A1,SingleRobotEnv:SingleRobot,5.231775761,0.877524780,0.538404602,-0.040294060,0.382402364,0.709681395,N10
A1,SingleRobotEnv:SingleRobot,5.454869747,0.951316650,0.534513672,-0.030404994,0.337077541,0.704956205,N10
A1,SingleRobotEnv:SingleRobot,5.696216345,1.000763855,0.531315002,-0.010408547,0.365579177,0.661836811,N10
A1,SingleRobotEnv:SingleRobot,5.994206429,1.054967163,0.528961487,0.016744559,0.389134937,0.576147532,N20
A1,SingleRobotEnv:SingleRobot,6.306281090,1.135040039,0.528925110,0.006017505,0.399263332,0.612880474,N20
A1,SingleRobotEnv:SingleRobot,6.585389853,1.205176758,0.527144043,-0.010456457,0.399999938,0.686995370,N20
A1,SingleRobotEnv:SingleRobot,6.846363783,1.278212524,0.523890259,-0.024220922,0.399999964,0.765591407,N20
A1,SingleRobotEnv:SingleRobot,7.080956459,1.351534180,0.520084778,-0.049107868,0.335334224,0.894041894,N20
A1,SingleRobotEnv:SingleRobot,7.318867683,1.399626709,0.516833740,-0.049625004,0.351436328,0.926512560,N20
A1,SingleRobotEnv:SingleRobot,7.485328674,1.461314575,0.511041443,-0.038586312,0.355687128,0.876122823,N20
A1,SingleRobotEnv:SingleRobot,7.689053297,1.480883179,0.509676025,-0.028565690,0.348496617,0.845524688,N20
A1,SingleRobotEnv:SingleRobot,7.887287140,1.561627686,0.506533478,0.009217159,0.326768355,0.573923901,N20
A1,SingleRobotEnv:SingleRobot,8.120028973,1.593563721,0.506157623,0.033118864,0.341353960,0.252960703,N20
A1,SingleRobotEnv:SingleRobot,8.418924093,1.662917236,0.506023468,0.057251453,0.277241032,0.121728316,N20
A1,SingleRobotEnv:SingleRobot,8.662930965,1.732935303,0.508988434,0.074908392,0.245022854,0.100401410,N20
A1,SingleRobotEnv:SingleRobot,8.928549767,1.778390503,0.511333038,0.099315488,0.278722876,1.254125787,N20
A1,SingleRobotEnv:SingleRobot,9.175350666,1.825335083,0.514506836,0.147754591,0.218035053,1.277979104,N20
A1,SingleRobotEnv:SingleRobot,9.444424152,1.874227905,0.519496460,0.180911207,0.247396117,2.877979115,N20
A1,SingleRobotEnv:SingleRobot,9.699339390,1.916413330,0.525841187,0.225715078,0.222183351,4.144006265,N20
A1,SingleRobotEnv:SingleRobot,9.987510920,1.953330444,0.533829651,0.279228994,0.166687709,4.146401768,N20
A1,SingleRobotEnv:SingleRobot,10.222388744,2.001424072,0.546163635,0.406676728,0.245681977,4.183344684,N21
A1,SingleRobotEnv:SingleRobot,10.464406013,2.030969116,0.554143555,0.684299957,0.282995699,3.741075703,N21
A1,SingleRobotEnv:SingleRobot,10.725882292,2.045416992,0.564542053,0.893448226,0.296912730,3.358673835,N21
A1,SingleRobotEnv:SingleRobot,10.981471300,2.070928223,0.594293762,1.016338111,0.248624228,3.195082793,N21
A1,SingleRobotEnv:SingleRobot,11.253357172,2.093076660,0.627720093,1.106638169,0.232585961,3.091605794,N21
A1,SingleRobotEnv:SingleRobot,11.532903433,2.117241699,0.673033936,1.242201167,0.302518682,2.894561347,N21
A1,SingleRobotEnv:SingleRobot,11.796484947,2.129877930,0.708090454,1.340132630,0.366255994,2.735149585,N21
A1,SingleRobotEnv:SingleRobot,12.064258814,2.138725098,0.741979980,1.430214768,0.397014869,2.546744539,N21
A1,SingleRobotEnv:SingleRobot,12.345111609,2.144780762,0.784544495,1.543635407,0.400000000,2.226606732,N21
A1,SingleRobotEnv:SingleRobot,12.656730652,2.146762207,0.832729980,1.675159677,0.400000000,1.797659361,N21
A1,SingleRobotEnv:SingleRobot,12.922342062,2.141915771,0.897601868,1.824488842,0.400000000,1.257144156,N21
A1,SingleRobotEnv:SingleRobot,13.164817095,2.133741943,0.935262329,1.914440826,0.400000000,0.696213654,N21
A1,SingleRobotEnv:SingleRobot,13.451163530,2.111394287,0.992074158,1.972575449,0.400000000,0.159153933,N21
A1,SingleRobotEnv:SingleRobot,13.760871172,2.091660156,1.044734619,2.013472684,0.400000000,-0.125186052,N21
A1,SingleRobotEnv:SingleRobot,14.028416872,2.068760498,1.095821655,1.999498411,0.400000000,-0.430919455,N21
A1,SingleRobotEnv:SingleRobot,14.278103590,2.036843872,1.173396973,1.958060039,0.399999984,-0.758048096,N21
A1,SingleRobotEnv:SingleRobot,14.554358006,2.015592285,1.226081421,1.941324141,0.340299112,-0.890841661,N21
A1,SingleRobotEnv:SingleRobot,14.819595098,1.989281616,1.300717163,1.892843091,0.279627604,-0.957672259,N21
A1,SingleRobotEnv:SingleRobot,15.050261021,1.976794067,1.343613281,1.872365613,0.282262112,0.070447104,N21
A1,SingleRobotEnv:SingleRobot,15.332421303,1.964356445,1.387359375,1.855591094,0.219326833,0.200116386,N21
