robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.258312941,0.095970711,0.603565735,0.040609373,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.486498117,0.095936142,0.603621765,0.042256310,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.716571093,0.095868607,0.603739563,0.044735528,0.400000000,-0.324655363,N10
A1,SingleRobotEnv:SingleRobot,0.939822197,0.095868607,0.603739563,0.044735528,0.400000000,-0.326228039,N10
A1,SingleRobotEnv:SingleRobot,1.178531170,0.095947990,0.603616638,0.042195650,0.400000000,-0.315248138,N10
A1,SingleRobotEnv:SingleRobot,1.414326429,0.095871284,0.603743042,0.044801351,0.400000000,-0.325544816,N10
A1,SingleRobotEnv:SingleRobot,1.659090281,0.095871201,0.603732300,0.044806823,0.400000000,-0.326538829,N10
A1,SingleRobotEnv:SingleRobot,1.889151335,0.095934578,0.603622498,0.042088002,0.400000000,-0.314904115,N10
A1,SingleRobotEnv:SingleRobot,2.183165550,0.096686317,0.603559998,0.047766422,0.400000000,-0.335709434,N10
A1,SingleRobotEnv:SingleRobot,2.419802666,0.372642151,0.583998169,-0.167574001,0.359812713,0.652150689,N10
A1,SingleRobotEnv:SingleRobot,2.635833979,0.433449738,0.572885437,-0.176766095,0.357407155,0.904847927,N10
A1,SingleRobotEnv:SingleRobot,2.886844397,0.481504730,0.561835388,-0.191121940,0.360268238,1.072830828,N10
A1,SingleRobotEnv:SingleRobot,3.097379684,0.542884705,0.547692078,-0.173790612,0.319691239,1.125500801,N10
A1,SingleRobotEnv:SingleRobot,3.338656425,0.584184570,0.539242126,-0.157546998,0.321479018,1.076870402,N10
A1,SingleRobotEnv:SingleRobot,3.603962183,0.641882874,0.529179810,-0.126481955,0.329208323,0.884084037,N10
A1,SingleRobotEnv:SingleRobot,3.837361097,0.694780151,0.520653503,-0.091151927,0.292631069,0.766118341,N10
A1,SingleRobotEnv:SingleRobot,4.115172625,0.735781128,0.515914978,-0.074918178,0.297595803,0.520543313,N10
A1,SingleRobotEnv:SingleRobot,4.389496565,0.776073975,0.511351563,-0.055938223,0.257043590,0.443434143,N10
A1,SingleRobotEnv:SingleRobot,4.645673513,0.823705017,0.507727173,-0.044252441,0.269314639,0.591303662,N10
A1,SingleRobotEnv:SingleRobot,4.919265270,0.884830078,0.503836914,-0.021645985,0.314992994,2.052399762,N10
A1,SingleRobotEnv:SingleRobot,5.240235329,0.929488159,0.501326263,0.001544818,0.261402745,2.249711728,N10
A1,SingleRobotEnv:SingleRobot,5.461957932,0.999623413,0.500175751,0.053217329,0.270846020,3.849711741,N10
A1,SingleRobotEnv:SingleRobot,5.687154293,1.034685547,0.499917938,0.043242947,0.256042580,4.617420013,N10
A1,SingleRobotEnv:SingleRobot,5.913664341,1.077991821,0.502031158,0.099041879,0.195953169,4.611208857,N10
A1,SingleRobotEnv:SingleRobot,6.134680510,1.120170776,0.508604614,0.295352510,0.165035422,4.378816789,N10
A1,SingleRobotEnv:SingleRobot,6.357421875,1.157270996,0.515158142,0.571756998,0.184170835,3.988769284,N10
A1,SingleRobotEnv:SingleRobot,6.603932381,1.175640625,0.521502014,1.091297904,0.293779952,3.001324663,N10
A1,SingleRobotEnv:SingleRobot,6.875974655,1.188500732,0.536960937,1.607408698,0.400000000,1.401324705,N10
A1,SingleRobotEnv:SingleRobot,7.171326160,1.187411743,0.566949646,1.932285729,0.400000000,0.200171788,N11
A1,SingleRobotEnv:SingleRobot,7.437437534,1.168162842,0.620304810,2.018439020,0.400000000,-0.333218973,N11
A1,SingleRobotEnv:SingleRobot,7.821982145,1.128916992,0.701674866,2.084440485,0.400000000,-0.984651144,N11
A1,SingleRobotEnv:SingleRobot,8.129145622,1.080596924,0.793734924,2.102320398,0.400000000,-1.547777920,N11
A1,SingleRobotEnv:SingleRobot,8.417795897,1.030846191,0.881593994,2.069342968,0.375945063,-1.923594081,N11
A1,SingleRobotEnv:SingleRobot,8.707362175,0.998132996,0.952027771,1.976926460,0.348131552,-1.887202870,N11
A1,SingleRobotEnv:SingleRobot,9.029710054,0.972905579,1.014170959,1.839399690,0.346813256,-1.579963090,N11
