robot_id,schedule_id,t,x,y,theta,v,w,target_node_id
A1,SingleRobotEnv:SingleRobot,0.286313295,0.121970467,0.603143311,0.073152114,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.598425627,0.120349907,0.604050903,0.052923264,0.000000000,0.000000000,N10
A1,SingleRobotEnv:SingleRobot,0.907316685,0.120390129,0.603983887,0.051229824,0.373852802,-0.355129241,N10
A1,SingleRobotEnv:SingleRobot,1.269534349,0.120338760,0.604073242,0.052616093,0.384107697,-0.362531520,N10
A1,SingleRobotEnv:SingleRobot,1.787220240,0.120358429,0.604121826,0.054193243,0.390255974,-0.371083844,N10
A1,SingleRobotEnv:SingleRobot,2.063872099,0.176709305,0.598360046,-0.204187370,0.376634168,0.678958240,N10
A1,SingleRobotEnv:SingleRobot,2.345020771,0.254231049,0.580653625,-0.198923727,0.364809972,0.930639307,N10
A1,SingleRobotEnv:SingleRobot,2.606830120,0.318565735,0.564633728,-0.174855944,0.362540138,1.007402192,N10
A1,SingleRobotEnv:SingleRobot,2.855478048,0.384147675,0.552879028,-0.134047855,0.330342976,0.959922880,N10
A1,SingleRobotEnv:SingleRobot,3.139971972,0.432287445,0.545003662,-0.096598923,0.346004478,0.884959703,N10
A1,SingleRobotEnv:SingleRobot,3.585956097,0.493416016,0.536892578,-0.049396678,0.369520991,0.775900987,N10
A1,SingleRobotEnv:SingleRobot,3.943810225,0.585471802,0.531789368,0.021105759,0.390228124,0.549386145,N10
A1,SingleRobotEnv:SingleRobot,4.277227640,0.662545654,0.530495178,0.056428505,0.399999988,0.401444749,N10
A1,SingleRobotEnv:SingleRobot,4.609869480,0.734260986,0.531377502,0.069329260,0.399999988,0.324759692,N10
A1,SingleRobotEnv:SingleRobot,4.936941385,0.799089172,0.532135498,0.054748160,0.399999987,0.362322322,N10
A1,SingleRobotEnv:SingleRobot,5.226673365,0.884280579,0.537585327,0.083971738,0.399999987,0.204068711,N10
A1,SingleRobotEnv:SingleRobot,5.430682898,0.947546326,0.544508606,0.123296365,0.355964716,-0.019376724,N10
A1,SingleRobotEnv:SingleRobot,5.653861046,0.995020752,0.550219666,0.132098627,0.373185617,-0.137766527,N10
A1,SingleRobotEnv:SingleRobot,5.884471655,1.048765137,0.558991150,0.167902865,0.383658232,-0.373834053,N20
A1,SingleRobotEnv:SingleRobot,6.093453646,1.110476074,0.571424072,0.243455566,0.336882492,-0.788174858,N20
A1,SingleRobotEnv:SingleRobot,6.305954933,1.154629150,0.580990051,0.263827668,0.340213033,-1.003325093,N20
